caminho_completo,nome_arquivo,classe,subtipo,label_final
data/raw/eggshells/real_world/Image_45.png,Image_45.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_46.png,Image_46.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_47.png,Image_47.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_48.png,Image_48.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_49.png,Image_49.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_5.png,Image_5.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_50.png,Image_50.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_51.png,Image_51.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_52.png,Image_52.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_53.png,Image_53.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_54.png,Image_54.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_55.png,Image_55.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_56.png,Image_56.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_57.png,Image_57.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_58.png,Image_58.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_59.png,Image_59.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_6.png,Image_6.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_60.png,Image_60.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_61.png,Image_61.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_62.png,Image_62.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_63.png,Image_63.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_64.png,Image_64.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_65.png,Image_65.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_66.png,Image_66.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_67.png,Image_67.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_68.png,Image_68.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_69.png,Image_69.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_7.png,Image_7.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_70.png,Image_70.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_71.png,Image_71.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_72.png,Image_72.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_73.png,Image_73.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_74.png,Image_74.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_75.png,Image_75.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_76.png,Image_76.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_77.png,Image_77.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_78.png,Image_78.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_79.png,Image_79.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_8.png,Image_8.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_80.png,Image_80.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_81.png,Image_81.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_82.png,Image_82.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_83.png,Image_83.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_84.png,Image_84.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_85.png,Image_85.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_86.png,Image_86.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_87.png,Image_87.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_88.png,Image_88.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_89.png,Image_89.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_9.png,Image_9.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_90.png,Image_90.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_91.png,Image_91.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_92.png,Image_92.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_93.png,Image_93.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_94.png,Image_94.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_95.png,Image_95.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_96.png,Image_96.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_97.png,Image_97.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_98.png,Image_98.png,eggshells,real_world,eggshells/real_world
data/raw/eggshells/real_world/Image_99.png,Image_99.png,eggshells,real_world,eggshells/real_world
data/raw/food_waste/default/Image_1.png,Image_1.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_10.png,Image_10.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_100.png,Image_100.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_101.png,Image_101.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_102.png,Image_102.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_103.png,Image_103.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_104.png,Image_104.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_105.png,Image_105.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_106.png,Image_106.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_107.png,Image_107.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_108.png,Image_108.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_109.png,Image_109.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_11.png,Image_11.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_110.png,Image_110.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_111.png,Image_111.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_112.png,Image_112.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_113.png,Image_113.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_114.png,Image_114.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_115.png,Image_115.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_116.png,Image_116.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_117.png,Image_117.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_118.png,Image_118.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_119.png,Image_119.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_12.png,Image_12.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_120.png,Image_120.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_121.png,Image_121.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_122.png,Image_122.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_123.png,Image_123.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_124.png,Image_124.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_125.png,Image_125.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_126.png,Image_126.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_127.png,Image_127.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_128.png,Image_128.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_129.png,Image_129.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_13.png,Image_13.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_130.png,Image_130.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_131.png,Image_131.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_132.png,Image_132.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_133.png,Image_133.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_134.png,Image_134.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_135.png,Image_135.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_136.png,Image_136.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_137.png,Image_137.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_138.png,Image_138.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_139.png,Image_139.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_14.png,Image_14.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_140.png,Image_140.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_141.png,Image_141.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_142.png,Image_142.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_143.png,Image_143.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_144.png,Image_144.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_145.png,Image_145.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_146.png,Image_146.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_147.png,Image_147.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_148.png,Image_148.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_149.png,Image_149.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_15.png,Image_15.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_150.png,Image_150.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_151.png,Image_151.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_152.png,Image_152.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_153.png,Image_153.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_154.png,Image_154.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_155.png,Image_155.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_156.png,Image_156.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_157.png,Image_157.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_158.png,Image_158.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_159.png,Image_159.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_16.png,Image_16.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_160.png,Image_160.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_161.png,Image_161.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_162.png,Image_162.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_163.png,Image_163.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_164.png,Image_164.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_165.png,Image_165.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_166.png,Image_166.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_167.png,Image_167.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_168.png,Image_168.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_169.png,Image_169.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_17.png,Image_17.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_170.png,Image_170.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_171.png,Image_171.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_172.png,Image_172.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_173.png,Image_173.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_174.png,Image_174.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_175.png,Image_175.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_176.png,Image_176.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_177.png,Image_177.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_178.png,Image_178.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_179.png,Image_179.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_18.png,Image_18.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_180.png,Image_180.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_181.png,Image_181.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_182.png,Image_182.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_183.png,Image_183.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_184.png,Image_184.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_185.png,Image_185.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_186.png,Image_186.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_187.png,Image_187.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_188.png,Image_188.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_189.png,Image_189.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_19.png,Image_19.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_190.png,Image_190.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_191.png,Image_191.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_192.png,Image_192.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_193.png,Image_193.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_194.png,Image_194.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_195.png,Image_195.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_196.png,Image_196.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_197.png,Image_197.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_198.png,Image_198.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_199.png,Image_199.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_2.png,Image_2.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_20.png,Image_20.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_200.png,Image_200.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_201.png,Image_201.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_202.png,Image_202.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_203.png,Image_203.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_204.png,Image_204.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_205.png,Image_205.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_206.png,Image_206.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_207.png,Image_207.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_208.png,Image_208.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_209.png,Image_209.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_21.png,Image_21.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_210.png,Image_210.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_211.png,Image_211.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_212.png,Image_212.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_213.png,Image_213.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_214.png,Image_214.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_215.png,Image_215.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_216.png,Image_216.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_217.png,Image_217.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_218.png,Image_218.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_219.png,Image_219.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_22.png,Image_22.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_220.png,Image_220.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_221.png,Image_221.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_222.png,Image_222.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_223.png,Image_223.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_224.png,Image_224.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_225.png,Image_225.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_226.png,Image_226.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_227.png,Image_227.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_228.png,Image_228.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_229.png,Image_229.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_23.png,Image_23.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_230.png,Image_230.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_231.png,Image_231.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_232.png,Image_232.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_233.png,Image_233.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_234.png,Image_234.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_235.png,Image_235.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_236.png,Image_236.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_237.png,Image_237.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_238.png,Image_238.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_239.png,Image_239.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_24.png,Image_24.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_240.png,Image_240.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_241.png,Image_241.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_242.png,Image_242.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_243.png,Image_243.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_244.png,Image_244.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_245.png,Image_245.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_246.png,Image_246.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_247.png,Image_247.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_248.png,Image_248.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_249.png,Image_249.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_25.png,Image_25.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_250.png,Image_250.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_26.png,Image_26.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_27.png,Image_27.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_28.png,Image_28.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_29.png,Image_29.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_3.png,Image_3.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_30.png,Image_30.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_31.png,Image_31.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_32.png,Image_32.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_33.png,Image_33.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_34.png,Image_34.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_35.png,Image_35.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_36.png,Image_36.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_37.png,Image_37.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_38.png,Image_38.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_39.png,Image_39.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_4.png,Image_4.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_40.png,Image_40.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_41.png,Image_41.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_42.png,Image_42.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_43.png,Image_43.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_44.png,Image_44.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_45.png,Image_45.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_46.png,Image_46.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_47.png,Image_47.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_48.png,Image_48.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_49.png,Image_49.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_5.png,Image_5.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_50.png,Image_50.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_51.png,Image_51.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_52.png,Image_52.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_53.png,Image_53.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_54.png,Image_54.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_55.png,Image_55.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_56.png,Image_56.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_57.png,Image_57.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_58.png,Image_58.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_59.png,Image_59.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_6.png,Image_6.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_60.png,Image_60.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_61.png,Image_61.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_62.png,Image_62.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_63.png,Image_63.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_64.png,Image_64.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_65.png,Image_65.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_66.png,Image_66.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_67.png,Image_67.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_68.png,Image_68.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_69.png,Image_69.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_7.png,Image_7.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_70.png,Image_70.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_71.png,Image_71.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_72.png,Image_72.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_73.png,Image_73.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_74.png,Image_74.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_75.png,Image_75.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_76.png,Image_76.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_77.png,Image_77.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_78.png,Image_78.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_79.png,Image_79.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_8.png,Image_8.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_80.png,Image_80.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_81.png,Image_81.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_82.png,Image_82.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_83.png,Image_83.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_84.png,Image_84.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_85.png,Image_85.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_86.png,Image_86.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_87.png,Image_87.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_88.png,Image_88.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_89.png,Image_89.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_9.png,Image_9.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_90.png,Image_90.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_91.png,Image_91.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_92.png,Image_92.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_93.png,Image_93.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_94.png,Image_94.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_95.png,Image_95.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_96.png,Image_96.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_97.png,Image_97.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_98.png,Image_98.png,food_waste,default,food_waste/default
data/raw/food_waste/default/Image_99.png,Image_99.png,food_waste,default,food_waste/default
data/raw/food_waste/real_world/Image_1.png,Image_1.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_10.png,Image_10.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_100.png,Image_100.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_101.png,Image_101.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_102.png,Image_102.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_103.png,Image_103.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_104.png,Image_104.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_105.png,Image_105.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_106.png,Image_106.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_107.png,Image_107.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_108.png,Image_108.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_109.png,Image_109.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_11.png,Image_11.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_110.png,Image_110.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_111.png,Image_111.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_112.png,Image_112.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_113.png,Image_113.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_114.png,Image_114.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_115.png,Image_115.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_116.png,Image_116.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_117.png,Image_117.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_118.png,Image_118.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_119.png,Image_119.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_12.png,Image_12.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_120.png,Image_120.png,food_waste,real_world,food_waste/real_world
data/raw/food_waste/real_world/Image_121.png,Image_121.png,food_waste,real_world,food_waste/real_world
